ensembl_gene_id	external_gene_id	refseq_mrna
ENSMUSG00000030538	Cib1	NM_011870
ENSMUSG00000037493	Cib2	NM_019686
ENSMUSG00000005442	Cic	NM_027882
ENSMUSG00000005442	Cic	NM_001110132
ENSMUSG00000005442	Cic	NM_001110131
ENSMUSG00000022219	Cideb	NM_009894
ENSMUSG00000022504	Ciita	NM_001243760
ENSMUSG00000022504	Ciita	NM_007575
ENSMUSG00000022504	Ciita	NM_001243761
ENSMUSG00000044006	Cilp2	NM_026818
ENSMUSG00000021276	Cinp	NM_026048
ENSMUSG00000021276	Cinp	NM_027223
ENSMUSG00000041777	Cir1	NM_025854
ENSMUSG00000045193	Cirbp	NM_007705
ENSMUSG00000041438	Cirh1a	NM_011574
ENSMUSG00000037710	Cisd1	NM_134007
ENSMUSG00000028165	Cisd2	NM_025902
ENSMUSG00000078695	Cisd3	NM_001085500
ENSMUSG00000032578	Cish	NM_009895
ENSMUSG00000029516	Cit	NM_007708
ENSMUSG00000039910	Cited2	NM_010828
ENSMUSG00000039205	Ciz1	NM_028412
ENSMUSG00000039205	Ciz1	NM_001252536
ENSMUSG00000039205	Ciz1	NM_001252534
ENSMUSG00000039205	Ciz1	NM_001252537
ENSMUSG00000039205	Ciz1	NM_001252538
ENSMUSG00000037725	Ckap2	NM_001004140
ENSMUSG00000048327	Ckap2l	NM_181589
ENSMUSG00000040549	Ckap5	NM_001165989
ENSMUSG00000040549	Ckap5	NM_029437
ENSMUSG00000001270	Ckb	NM_021273
ENSMUSG00000054400	Cklf	NM_001037841
ENSMUSG00000054400	Cklf	NM_029295
ENSMUSG00000028044	Cks1b	NM_016904
ENSMUSG00000062248	Cks2	NM_025415
ENSMUSG00000033392	Clasp2	NM_001114347
ENSMUSG00000033392	Clasp2	NM_001081960
ENSMUSG00000033392	Clasp2	NM_029633
ENSMUSG00000061028	Clasrp	NM_016680
ENSMUSG00000056025	Clca1	NM_009899
ENSMUSG00000028262	Clca2	NM_030601
ENSMUSG00000036960	Clca5	NM_178697
ENSMUSG00000027884	Clcc1	NM_145543
ENSMUSG00000027884	Clcc1	NM_001177770
ENSMUSG00000027884	Clcc1	NM_001177771
ENSMUSG00000040663	Clcf1	NM_019952
ENSMUSG00000029862	Clcn1	NM_013491
ENSMUSG00000022843	Clcn2	NM_009900
ENSMUSG00000004319	Clcn3	NM_007711
ENSMUSG00000004319	Clcn3	NM_173876
ENSMUSG00000004319	Clcn3	NM_173874
ENSMUSG00000004319	Clcn3	NM_173873
ENSMUSG00000000605	Clcn4-2	NM_011334
ENSMUSG00000004317	Clcn5	NM_016691
ENSMUSG00000004317	Clcn5	NM_001243762
ENSMUSG00000029016	Clcn6	NM_011929
ENSMUSG00000036636	Clcn7	NM_011930
ENSMUSG00000022512	Cldn1	NM_016674
ENSMUSG00000046798	Cldn12	NM_022890
ENSMUSG00000046798	Cldn12	NM_001193661
ENSMUSG00000046798	Cldn12	NM_001193659
ENSMUSG00000046798	Cldn12	NM_001193660
ENSMUSG00000055976	Cldn23	NM_027998
ENSMUSG00000022744	Cldn25	NM_001252450
ENSMUSG00000022744	Cldn25	NM_171826
ENSMUSG00000070473	Cldn3	NM_009902
ENSMUSG00000000318	Clec10a	NM_010796
ENSMUSG00000000318	Clec10a	NM_001204252
ENSMUSG00000053063	Clec12a	NM_177686
ENSMUSG00000068663	Clec16a	NM_001204229
ENSMUSG00000068663	Clec16a	NM_177562
ENSMUSG00000030157	Clec2d	NM_053109
ENSMUSG00000000248	Clec2g	NM_027562
ENSMUSG00000000248	Clec2g	NM_001168224
ENSMUSG00000000248	Clec2g	NM_001168223
ENSMUSG00000030364	Clec2h	NM_053165
ENSMUSG00000049037	Clec4a1	NM_199311
ENSMUSG00000030148	Clec4a2	NM_001170332
ENSMUSG00000030148	Clec4a2	NM_001170333
ENSMUSG00000030148	Clec4a2	NM_011999
ENSMUSG00000043832	Clec4a3	NM_001204241
ENSMUSG00000043832	Clec4a3	NM_153197
ENSMUSG00000030142	Clec4e	NM_019948
ENSMUSG00000023349	Clec4n	NM_001190321
ENSMUSG00000023349	Clec4n	NM_020001
ENSMUSG00000023349	Clec4n	NM_001190320
ENSMUSG00000029915	Clec5a	NM_021364
ENSMUSG00000029915	Clec5a	NM_001038604
ENSMUSG00000079293	Clec7a	NM_020008
ENSMUSG00000007041	Clic1	NM_033444
ENSMUSG00000015093	Clic3	NM_027085
ENSMUSG00000037242	Clic4	NM_013885
ENSMUSG00000006169	Clint1	NM_001045520
ENSMUSG00000049550	Clip1	NM_019765
ENSMUSG00000063146	Clip2	NM_009990
ENSMUSG00000063146	Clip2	NM_001039162
ENSMUSG00000024059	Clip4	NM_030179
ENSMUSG00000026034	Clk1	NM_001042634
ENSMUSG00000032316	Clk3	NM_007713
ENSMUSG00000020385	Clk4	NM_007714
ENSMUSG00000030720	Cln3	NM_009907
ENSMUSG00000030720	Cln3	NM_001146311
ENSMUSG00000022125	Cln5	NM_001033242
ENSMUSG00000032245	Cln6	NM_001033175
ENSMUSG00000026317	Cln8	NM_012000
ENSMUSG00000029238	Clock	NM_007715
ENSMUSG00000027079	Clp1	NM_133840
ENSMUSG00000001829	Clpb	NM_009191
ENSMUSG00000002660	Clpp	NM_017393
ENSMUSG00000002981	Clptm1	NM_019649
ENSMUSG00000021610	Clptm1l	NM_146047
ENSMUSG00000015357	Clpx	NM_011802
ENSMUSG00000015357	Clpx	NM_001044389
ENSMUSG00000042489	Clspn	NM_175554
ENSMUSG00000008153	Clstn3	NM_153508
ENSMUSG00000028478	Clta	NM_016760
ENSMUSG00000028478	Clta	NM_001080385
ENSMUSG00000028478	Clta	NM_001080384
ENSMUSG00000028478	Clta	NM_001080386
ENSMUSG00000047547	Cltb	NM_028870
ENSMUSG00000047126	Cltc	NM_001003908
ENSMUSG00000022037	Clu	NM_013492
ENSMUSG00000014232	Cluap1	NM_029738
ENSMUSG00000020741	Cluh	NM_001081158
ENSMUSG00000025545	Clybl	NM_029556
ENSMUSG00000022225	Cma1	NM_010780
ENSMUSG00000030282	Cmas	NM_009908
ENSMUSG00000022235	Cmbl	NM_181588
ENSMUSG00000039163	Cmc1	NM_026442
ENSMUSG00000014633	Cmc2	NM_026844
ENSMUSG00000034390	Cmip	NM_001163262
ENSMUSG00000034390	Cmip	NM_028941
ENSMUSG00000042190	Cmklr1	NM_008153
ENSMUSG00000057103	Cml1	NM_023160
ENSMUSG00000028719	Cmpk1	NM_025647
ENSMUSG00000022748	Cmss1	NM_025599
ENSMUSG00000031875	Cmtm3	NM_024217
ENSMUSG00000096188	Cmtm4	NM_153582
ENSMUSG00000032434	Cmtm6	NM_026036
ENSMUSG00000032436	Cmtm7	NM_133978
ENSMUSG00000032436	Cmtm7	NM_001252479
ENSMUSG00000041012	Cmtm8	NM_027294
ENSMUSG00000047419	Cmya5	NM_023821
ENSMUSG00000030057	Cnbp	NM_013493
ENSMUSG00000030057	Cnbp	NM_001109746
ENSMUSG00000030057	Cnbp	NM_001109745
ENSMUSG00000024644	Cndp2	NM_023149
ENSMUSG00000036810	Cnep1r1	NM_029074
ENSMUSG00000026114	Cnga3	NM_009918
ENSMUSG00000015759	Cnih	NM_009919
ENSMUSG00000024873	Cnih2	NM_009920
ENSMUSG00000026514	Cnih3	NM_028408
ENSMUSG00000026514	Cnih3	NM_001160212
ENSMUSG00000026514	Cnih3	NM_001160211
ENSMUSG00000062169	Cnih4	NM_030131
ENSMUSG00000028841	Cnksr1	NM_001081047
ENSMUSG00000004665	Cnn2	NM_007725
ENSMUSG00000053931	Cnn3	NM_028044
ENSMUSG00000064105	Cnnm2	NM_033569
ENSMUSG00000064105	Cnnm2	NM_001102471
ENSMUSG00000001138	Cnnm3	NM_053186
ENSMUSG00000001138	Cnnm3	NM_001039551
ENSMUSG00000037408	Cnnm4	NM_033570
ENSMUSG00000036550	Cnot1	NM_178078
ENSMUSG00000036550	Cnot1	NM_001205226
ENSMUSG00000036550	Cnot1	NM_153164
ENSMUSG00000056167	Cnot10	NM_153585
ENSMUSG00000003135	Cnot11	NM_028043
ENSMUSG00000020166	Cnot2	NM_001037846
ENSMUSG00000020166	Cnot2	NM_001037847
ENSMUSG00000020166	Cnot2	NM_028082
ENSMUSG00000020166	Cnot2	NM_001037848
ENSMUSG00000035632	Cnot3	NM_146176
ENSMUSG00000038784	Cnot4	NM_001164413
ENSMUSG00000038784	Cnot4	NM_001164414
ENSMUSG00000038784	Cnot4	NM_001164412
ENSMUSG00000038784	Cnot4	NM_001164411
ENSMUSG00000038784	Cnot4	NM_016877
ENSMUSG00000020362	Cnot6	NM_212484
ENSMUSG00000034724	Cnot6l	NM_144910
ENSMUSG00000034724	Cnot6l	NM_178854
ENSMUSG00000031601	Cnot7	NM_001271542
ENSMUSG00000031601	Cnot7	NM_001271543
ENSMUSG00000031601	Cnot7	NM_011135
ENSMUSG00000020515	Cnot8	NM_026949
ENSMUSG00000006782	Cnp	NM_001146318
ENSMUSG00000006782	Cnp	NM_009923
ENSMUSG00000033159	Cnppd1	NM_026977
ENSMUSG00000025381	Cnpy2	NM_019953
ENSMUSG00000036968	Cnpy4	NM_178612
ENSMUSG00000062585	Cnr2	NM_009924
ENSMUSG00000038949	Cnst	NM_146105
ENSMUSG00000078653	Cntd1	NM_026562
ENSMUSG00000079415	Cntf	NM_170786
ENSMUSG00000053024	Cntn2	NM_177129
ENSMUSG00000017167	Cntnap1	NM_016782
ENSMUSG00000032782	Cntrob	NM_172560
ENSMUSG00000017188	Coa3	NM_026618
ENSMUSG00000044881	Coa4	NM_183270
ENSMUSG00000026112	Coa5	NM_198006
ENSMUSG00000051671	Coa6	NM_174987
ENSMUSG00000001755	Coasy	NM_027896
ENSMUSG00000034903	Cobll1	NM_027225
ENSMUSG00000034903	Cobll1	NM_177025
ENSMUSG00000031979	Cog2	NM_029746
ENSMUSG00000034893	Cog3	NM_177381
ENSMUSG00000031753	Cog4	NM_133973
ENSMUSG00000035933	Cog5	NM_001163126
ENSMUSG00000034951	Cog7	NM_001033318
ENSMUSG00000031916	Cog8	NM_139229
ENSMUSG00000033983	Coil	NM_016706
ENSMUSG00000039462	Col10a1	NM_009925
ENSMUSG00000027966	Col11a1	NM_007729
ENSMUSG00000024330	Col11a2	NM_009926
ENSMUSG00000032332	Col12a1	NM_007730
ENSMUSG00000022371	Col14a1	NM_181277
ENSMUSG00000040690	Col16a1	NM_028266
ENSMUSG00000025064	Col17a1	NM_007732
ENSMUSG00000001435	Col18a1	NM_009929
ENSMUSG00000001435	Col18a1	NM_001109991
ENSMUSG00000026141	Col19a1	NM_007733
ENSMUSG00000001506	Col1a1	NM_007742
ENSMUSG00000029661	Col1a2	NM_007743
ENSMUSG00000016356	Col20a1	NM_028518
ENSMUSG00000063564	Col23a1	NM_153393
ENSMUSG00000022483	Col2a1	NM_031163
ENSMUSG00000022483	Col2a1	NM_001113515
ENSMUSG00000026043	Col3a1	NM_009930
ENSMUSG00000031502	Col4a1	NM_009931
ENSMUSG00000031503	Col4a2	NM_009932
ENSMUSG00000079465	Col4a3	NM_007734
ENSMUSG00000021669	Col4a3bp	NM_023420
ENSMUSG00000021669	Col4a3bp	NM_001164222
ENSMUSG00000067158	Col4a4	NM_007735
ENSMUSG00000031274	Col4a5	NM_001163155
ENSMUSG00000031274	Col4a5	NM_007736
ENSMUSG00000026837	Col5a1	NM_015734
ENSMUSG00000026042	Col5a2	NM_007737
ENSMUSG00000004098	Col5a3	NM_016919
ENSMUSG00000001119	Col6a1	NM_009933
ENSMUSG00000020241	Col6a2	NM_146007
ENSMUSG00000048126	Col6a3	NM_001243009
ENSMUSG00000048126	Col6a3	NM_001243008
ENSMUSG00000025650	Col7a1	NM_007738
ENSMUSG00000068196	Col8a1	NM_007739
ENSMUSG00000027570	Col9a3	NM_009936
ENSMUSG00000036103	Colec12	NM_130449
ENSMUSG00000034807	Colgalt1	NM_146211
ENSMUSG00000057606	Colq	NM_009937
ENSMUSG00000051355	Commd1	NM_001169114
ENSMUSG00000051355	Commd1	NM_144514
ENSMUSG00000042705	Commd10	NM_178377
ENSMUSG00000036513	Commd2	NM_175095
ENSMUSG00000051154	Commd3	NM_147778
ENSMUSG00000032299	Commd4	NM_025417
ENSMUSG00000055041	Commd5	NM_025536
ENSMUSG00000075486	Commd6	NM_001033132
ENSMUSG00000075486	Commd6	NM_001168592
ENSMUSG00000056941	Commd7	NM_133850
ENSMUSG00000056941	Commd7	NM_001195390
ENSMUSG00000029213	Commd8	NM_178599
ENSMUSG00000027163	Commd9	NM_029635
ENSMUSG00000000326	Comt	NM_007744
ENSMUSG00000000326	Comt	NM_001111063
ENSMUSG00000021773	Comtd1	NM_026965
ENSMUSG00000026553	Copa	NM_009938
ENSMUSG00000030754	Copb1	NM_033370
ENSMUSG00000032458	Copb2	NM_015827
ENSMUSG00000030058	Copg1	NM_017477
ENSMUSG00000030058	Copg1	NM_201244
ENSMUSG00000025607	Copg2	NM_017478
ENSMUSG00000031458	Coprs	NM_025556
ENSMUSG00000019373	Cops3	NM_011991
ENSMUSG00000035297	Cops4	NM_012001
ENSMUSG00000025917	Cops5	NM_013715
ENSMUSG00000019494	Cops6	NM_012002
ENSMUSG00000026240	Cops7b	NM_172974
ENSMUSG00000034432	Cops8	NM_133805
ENSMUSG00000060992	Copz1	NM_019817
ENSMUSG00000039914	Coq10a	NM_001081040
ENSMUSG00000025981	Coq10b	NM_001039710
ENSMUSG00000025981	Coq10b	NM_026424
ENSMUSG00000029319	Coq2	NM_027978
ENSMUSG00000026798	Coq4	NM_178693
ENSMUSG00000021235	Coq6	NM_172582
ENSMUSG00000030652	Coq7	NM_009940
ENSMUSG00000031782	Coq9	NM_026452
ENSMUSG00000030707	Coro1a	NM_009898
ENSMUSG00000024835	Coro1b	NM_011778
ENSMUSG00000004530	Coro1c	NM_011779
ENSMUSG00000028337	Coro2a	NM_001164804
ENSMUSG00000028337	Coro2a	NM_178893
ENSMUSG00000041729	Coro2b	NM_175484
ENSMUSG00000039637	Coro7	NM_030205
ENSMUSG00000031827	Cotl1	NM_028071
ENSMUSG00000042148	Cox10	NM_178379
ENSMUSG00000020544	Cox11	NM_199008
ENSMUSG00000023020	Cox14	NM_183256
ENSMUSG00000040018	Cox15	NM_144874
ENSMUSG00000091803	Cox16	NM_025461
ENSMUSG00000046516	Cox17	NM_001017429
ENSMUSG00000045438	Cox19	NM_197980
ENSMUSG00000026500	Cox20	NM_025511
ENSMUSG00000000088	Cox5a	NM_007747
ENSMUSG00000061518	Cox5b	NM_009942
ENSMUSG00000041697	Cox6a1	NM_007748
ENSMUSG00000036751	Cox6b1	NM_025628
ENSMUSG00000014313	Cox6c	NM_053071
ENSMUSG00000032330	Cox7a2	NM_009945
ENSMUSG00000024248	Cox7a2l	NM_001159529
ENSMUSG00000024248	Cox7a2l	NM_009187
ENSMUSG00000031231	Cox7b	NM_025379
ENSMUSG00000035885	Cox8a	NM_007750
ENSMUSG00000003617	Cp	NM_007752
ENSMUSG00000003617	Cp	NM_001276250
ENSMUSG00000003617	Cp	NM_001276248
ENSMUSG00000003617	Cp	NM_001042611
ENSMUSG00000001865	Cpa3	NM_007753
ENSMUSG00000037852	Cpe	NM_013494
ENSMUSG00000039782	Cpeb2	NM_175937
ENSMUSG00000039782	Cpeb2	NM_001177379
ENSMUSG00000039652	Cpeb3	NM_198300
ENSMUSG00000020300	Cpeb4	NM_026252
ENSMUSG00000062980	Cped1	NM_001081351
ENSMUSG00000025867	Cplx2	NM_009946
ENSMUSG00000039714	Cplx3	NM_146223
ENSMUSG00000074643	Cpne1	NM_170588
ENSMUSG00000074643	Cpne1	NM_170590
ENSMUSG00000034361	Cpne2	NM_153507
ENSMUSG00000052560	Cpne8	NM_025815
ENSMUSG00000052560	Cpne8	NM_001033851
ENSMUSG00000030270	Cpne9	NM_170673
ENSMUSG00000022742	Cpox	NM_007757
ENSMUSG00000065979	Cpped1	NM_146067
ENSMUSG00000039007	Cpq	NM_176073
ENSMUSG00000039007	Cpq	NM_018755
ENSMUSG00000034022	Cpsf1	NM_053193
ENSMUSG00000034022	Cpsf1	NM_001164173
ENSMUSG00000041781	Cpsf2	NM_016856
ENSMUSG00000054309	Cpsf3	NM_018813
ENSMUSG00000029034	Cpsf3l	NM_028020
ENSMUSG00000055531	Cpsf6	NM_001013391
ENSMUSG00000034820	Cpsf7	NM_001164272
ENSMUSG00000034820	Cpsf7	NM_172302
ENSMUSG00000024900	Cpt1a	NM_013495
ENSMUSG00000078937	Cpt1b	NM_009948
ENSMUSG00000027408	Cpxm1	NM_019696
ENSMUSG00000016481	Cr1l	NM_013499
ENSMUSG00000026616	Cr2	NM_007758
ENSMUSG00000004885	Crabp2	NM_007759
ENSMUSG00000045867	Cradd	NM_009950
ENSMUSG00000038002	Cramp1l	NM_020608
ENSMUSG00000026853	Crat	NM_007760
ENSMUSG00000035403	Crb2	NM_001163566
ENSMUSG00000005362	Crbn	NM_021449
ENSMUSG00000005362	Crbn	NM_175357
ENSMUSG00000025532	Crcp	NM_007761
ENSMUSG00000025958	Creb1	NM_009952
ENSMUSG00000025958	Creb1	NM_133828
ENSMUSG00000025958	Creb1	NM_001037726
ENSMUSG00000028466	Creb3	NM_013497
ENSMUSG00000038648	Creb3l2	NM_178661
ENSMUSG00000027938	Creb3l4	NM_030080
ENSMUSG00000053007	Creb5	NM_172728
ENSMUSG00000022521	Crebbp	NM_001025432
ENSMUSG00000032652	Crebl2	NM_177687
ENSMUSG00000048249	Crebrf	NM_029870
ENSMUSG00000051451	Crebzf	NM_145151
ENSMUSG00000040713	Creg1	NM_011804
ENSMUSG00000050967	Creg2	NM_170597
ENSMUSG00000030284	Creld1	NM_133930
ENSMUSG00000023272	Creld2	NM_029720
ENSMUSG00000063889	Crem	NM_001110859
ENSMUSG00000063889	Crem	NM_001110853
ENSMUSG00000063889	Crem	NM_013498
ENSMUSG00000063889	Crem	NM_001110857
ENSMUSG00000063889	Crem	NM_001110850
ENSMUSG00000063889	Crem	NM_001110852
ENSMUSG00000063889	Crem	NM_001110851
ENSMUSG00000063889	Crem	NM_001110856
ENSMUSG00000063889	Crem	NM_001271505
ENSMUSG00000063889	Crem	NM_001271506
ENSMUSG00000063889	Crem	NM_001271504
ENSMUSG00000063889	Crem	NM_001110854
ENSMUSG00000063889	Crem	NM_001110855
ENSMUSG00000024074	Crim1	NM_015800
ENSMUSG00000006356	Crip2	NM_024223
ENSMUSG00000024146	Cript	NM_019936
ENSMUSG00000031825	Crispld2	NM_030209
ENSMUSG00000017776	Crk	NM_133656
ENSMUSG00000017776	Crk	NM_001277219
ENSMUSG00000006134	Crkl	NM_007764
ENSMUSG00000033467	Crlf2	NM_016715
ENSMUSG00000033467	Crlf2	NM_001164735
ENSMUSG00000027357	Crls1	NM_001024385
ENSMUSG00000027357	Crls1	NM_025646
ENSMUSG00000001767	Crnkl1	NM_025820
ENSMUSG00000040860	Crocc	NM_172122
ENSMUSG00000040860	Crocc	NM_001145958
ENSMUSG00000037942	Crp	NM_007768
ENSMUSG00000032431	Crtap	NM_019922
ENSMUSG00000027936	Crtc2	NM_028881
ENSMUSG00000030527	Crtc3	NM_173863
ENSMUSG00000041578	Crx	NM_007770
ENSMUSG00000041578	Crx	NM_001113330
ENSMUSG00000032060	Cryab	NM_009964
ENSMUSG00000029352	Crybb3	NM_021352
ENSMUSG00000029352	Crybb3	NM_001159650
ENSMUSG00000022723	Crybg3	NM_174848
ENSMUSG00000021947	Cryl1	NM_030004
ENSMUSG00000028199	Cryz	NM_009968
ENSMUSG00000005683	Cs	NM_026444
ENSMUSG00000023044	Csad	NM_144942
ENSMUSG00000042109	Csdc2	NM_145473
ENSMUSG00000068823	Csde1	NM_144901
ENSMUSG00000068823	Csde1	NM_001161854
ENSMUSG00000002718	Cse1l	NM_023565
ENSMUSG00000014599	Csf1	NM_001113529
ENSMUSG00000014599	Csf1	NM_007778
ENSMUSG00000014599	Csf1	NM_001113530
ENSMUSG00000018916	Csf2	NM_009969
ENSMUSG00000059326	Csf2ra	NM_009970
ENSMUSG00000071713	Csf2rb	NM_007780
ENSMUSG00000071714	Csf2rb2	NM_007781
ENSMUSG00000038067	Csf3	NM_009971
ENSMUSG00000028859	Csf3r	NM_001252651
ENSMUSG00000028859	Csf3r	NM_007782
ENSMUSG00000036356	Csgalnact1	NM_172753
ENSMUSG00000036356	Csgalnact1	NM_001252623
ENSMUSG00000032312	Csk	NM_007783
ENSMUSG00000046934	Csl	NM_027945
ENSMUSG00000025162	Csnk1d	NM_027874
ENSMUSG00000025162	Csnk1d	NM_139059
ENSMUSG00000032384	Csnk1g1	NM_173185
ENSMUSG00000003345	Csnk1g2	NM_134002
ENSMUSG00000003345	Csnk1g2	NM_001159591
ENSMUSG00000073563	Csnk1g3	NM_152809
ENSMUSG00000074698	Csnk2a1	NM_007788
ENSMUSG00000046707	Csnk2a2	NM_009974
ENSMUSG00000024387	Csnk2b	NM_009975
ENSMUSG00000032911	Cspg4	NM_139001
ENSMUSG00000032482	Cspg5	NM_013884
ENSMUSG00000032482	Cspg5	NM_001166273
ENSMUSG00000056763	Cspp1	NM_026493
ENSMUSG00000044636	Csrnp2	NM_153407
ENSMUSG00000044647	Csrnp3	NM_178634
ENSMUSG00000044647	Csrnp3	NM_153409
ENSMUSG00000026421	Csrp1	NM_007791
ENSMUSG00000020186	Csrp2	NM_007792
ENSMUSG00000027425	Csrp2bp	NM_001164813
ENSMUSG00000027425	Csrp2bp	NM_181417
ENSMUSG00000027425	Csrp2bp	NM_001166640
ENSMUSG00000027447	Cst3	NM_009976
ENSMUSG00000024846	Cst6	NM_028623
ENSMUSG00000005054	Cstb	NM_007793
ENSMUSG00000027498	Cstf1	NM_024199
ENSMUSG00000031256	Cstf2	NM_133196
ENSMUSG00000027176	Cstf3	NM_145529
ENSMUSG00000021000	Ctage5	NM_001165254
ENSMUSG00000021000	Ctage5	NM_146034
ENSMUSG00000021000	Ctage5	NM_001165253
ENSMUSG00000037373	Ctbp1	NM_001198861
ENSMUSG00000037373	Ctbp1	NM_013502
ENSMUSG00000037373	Ctbp1	NM_001198860
ENSMUSG00000037373	Ctbp1	NM_001198859
ENSMUSG00000030970	Ctbp2	NM_001170744
ENSMUSG00000030970	Ctbp2	NM_009980
ENSMUSG00000028189	Ctbs	NM_028836
ENSMUSG00000020898	Ctc1	NM_001013256
ENSMUSG00000020898	Ctc1	NM_001143790
ENSMUSG00000005698	Ctcf	NM_181322
ENSMUSG00000070495	Ctcfl	NM_001081387
ENSMUSG00000018559	Ctdnep1	NM_026017
ENSMUSG00000033323	Ctdp1	NM_026295
ENSMUSG00000026176	Ctdsp1	NM_153088
ENSMUSG00000078429	Ctdsp2	NM_001113470
ENSMUSG00000078429	Ctdsp2	NM_146012
ENSMUSG00000047409	Ctdspl	NM_133710
ENSMUSG00000033411	Ctdspl2	NM_212450
ENSMUSG00000042340	Ctf1	NM_007795
ENSMUSG00000028179	Cth	NM_145953
ENSMUSG00000052928	Ctif	NM_201354
ENSMUSG00000044258	Ctla2a	NM_001145799
ENSMUSG00000044258	Ctla2a	NM_007796
ENSMUSG00000074874	Ctla2b	NM_007797
ENSMUSG00000074874	Ctla2b	NM_001145801
ENSMUSG00000037815	Ctnna1	NM_009818
ENSMUSG00000038816	Ctnnal1	NM_018761
ENSMUSG00000034101	Ctnnd1	NM_007615
ENSMUSG00000034101	Ctnnd1	NM_001085450
ENSMUSG00000034101	Ctnnd1	NM_001085453
ENSMUSG00000034101	Ctnnd1	NM_001085448
ENSMUSG00000034101	Ctnnd1	NM_001085449
ENSMUSG00000005949	Ctns	NM_031251
ENSMUSG00000028633	Ctps	NM_016748
ENSMUSG00000031360	Ctps2	NM_018737
ENSMUSG00000031360	Ctps2	NM_001168569
ENSMUSG00000031360	Ctps2	NM_001168568
ENSMUSG00000031360	Ctps2	NM_001168571
ENSMUSG00000005609	Ctr9	NM_009431
ENSMUSG00000057446	Cts8	NM_019541
ENSMUSG00000017760	Ctsa	NM_001038492
ENSMUSG00000017760	Ctsa	NM_008906
ENSMUSG00000021939	Ctsb	NM_007798
ENSMUSG00000030560	Ctsc	NM_009982
ENSMUSG00000007891	Ctsd	NM_009983
ENSMUSG00000032359	Ctsh	NM_007801
ENSMUSG00000021477	Ctsl	NM_009984
ENSMUSG00000016256	Ctsz	NM_022325
ENSMUSG00000031078	Cttn	NM_001252572
ENSMUSG00000031078	Cttn	NM_007803
ENSMUSG00000062127	Cttnbp2nl	NM_030249
ENSMUSG00000062127	Cttnbp2nl	NM_001163332
ENSMUSG00000062127	Cttnbp2nl	NM_001163333
ENSMUSG00000038888	Ctu1	NM_145582
ENSMUSG00000018378	Cuedc1	NM_198013
ENSMUSG00000018378	Cuedc1	NM_001172099
ENSMUSG00000036748	Cuedc2	NM_001164290
ENSMUSG00000036748	Cuedc2	NM_024192
ENSMUSG00000036748	Cuedc2	NM_001164291
ENSMUSG00000036748	Cuedc2	NM_001164295
ENSMUSG00000036748	Cuedc2	NM_001164293
ENSMUSG00000036748	Cuedc2	NM_001164294
ENSMUSG00000036748	Cuedc2	NM_001164292
ENSMUSG00000029686	Cul1	NM_012042
ENSMUSG00000024231	Cul2	NM_029402
ENSMUSG00000004364	Cul3	NM_016716
ENSMUSG00000031446	Cul4a	NM_146207
ENSMUSG00000031095	Cul4b	NM_028288
ENSMUSG00000031095	Cul4b	NM_001110142
ENSMUSG00000032030	Cul5	NM_027807
ENSMUSG00000032030	Cul5	NM_001161618
ENSMUSG00000024194	Cuta	NM_026307
ENSMUSG00000024194	Cuta	NM_026948
ENSMUSG00000025193	Cutc	NM_001113562
ENSMUSG00000025193	Cutc	NM_025530
ENSMUSG00000029705	Cux1	NM_198602
ENSMUSG00000029705	Cux1	NM_009986
ENSMUSG00000004096	Cwc15	NM_023153
ENSMUSG00000027014	Cwc22	NM_030560
ENSMUSG00000027014	Cwc22	NM_172667
ENSMUSG00000018541	Cwc25	NM_026186
ENSMUSG00000025200	Cwf19l1	NM_001081077
ENSMUSG00000025898	Cwf19l2	NM_027545
ENSMUSG00000031778	Cx3cl1	NM_009142
ENSMUSG00000022865	Cxadr	NM_001025192
ENSMUSG00000022865	Cxadr	NM_009988
ENSMUSG00000029380	Cxcl1	NM_008176
ENSMUSG00000034855	Cxcl10	NM_021274
ENSMUSG00000060183	Cxcl11	NM_019494
ENSMUSG00000018920	Cxcl16	NM_023158
ENSMUSG00000058427	Cxcl2	NM_009140
ENSMUSG00000029371	Cxcl5	NM_009141
ENSMUSG00000029417	Cxcl9	NM_008599
ENSMUSG00000026180	Cxcr2	NM_009909
ENSMUSG00000047880	Cxcr5	NM_007551
ENSMUSG00000044337	Cxcr7	NM_007722
ENSMUSG00000067925	Cxx1a	NM_024170
ENSMUSG00000067924	Cxx1b	NM_001018063
ENSMUSG00000051851	Cxx1c	NM_028375
ENSMUSG00000024560	Cxxc1	NM_028868
ENSMUSG00000044365	Cxxc4	NM_001004367
ENSMUSG00000046668	Cxxc5	NM_133687
ENSMUSG00000024646	Cyb5	NM_025797
ENSMUSG00000019590	Cyb561	NM_007805
ENSMUSG00000034445	Cyb561a3	NM_201351
ENSMUSG00000037190	Cyb561d2	NM_019720
ENSMUSG00000031924	Cyb5b	NM_025558
ENSMUSG00000044795	Cyb5d1	NM_001045525
ENSMUSG00000057778	Cyb5d2	NM_001024926
ENSMUSG00000026456	Cyb5r1	NM_028057
ENSMUSG00000018042	Cyb5r3	NM_029787
ENSMUSG00000032872	Cyb5r4	NM_024195
ENSMUSG00000028621	Cyb5rl	NM_175471
ENSMUSG00000027015	Cybrd1	NM_028593
ENSMUSG00000022551	Cyc1	NM_025567
ENSMUSG00000063694	Cycs	NM_007808
ENSMUSG00000030447	Cyfip1	NM_011370
